epoch,train_loss,train_acc,val_loss,val_acc,val_precision,val_recall,val_f1
1,0.6957259625196457,44.166666666666664,0.6973139941692352,40.0,0.3109656301145663,0.37037037037037035,0.325
2,0.6924600154161453,55.00000000000001,0.695033609867096,50.0,0.2631578947368421,0.45454545454545453,0.3333333333333333
3,0.6913397908210754,51.24999999999999,0.6945219933986664,51.66666666666667,0.2672413793103448,0.4696969696969697,0.3406593406593406
4,0.6904119998216629,53.75,0.696496307849884,51.66666666666667,0.2672413793103448,0.4696969696969697,0.3406593406593406
5,0.6888787746429443,53.75,0.6981707215309143,51.66666666666667,0.2672413793103448,0.4696969696969697,0.3406593406593406
6,0.6908595860004425,53.333333333333336,0.6958108842372894,50.0,0.2631578947368421,0.45454545454545453,0.3333333333333333
7,0.6924950703978539,55.00000000000001,0.6936034858226776,51.66666666666667,0.39285714285714285,0.4730639730639731,0.3693367162015223
8,0.6924163922667503,54.166666666666664,0.6953218579292297,53.333333333333336,0.4385964912280702,0.4882154882154882,0.3777777777777778
9,0.6908940523862839,55.00000000000001,0.6949559450149536,51.66666666666667,0.2672413793103448,0.4696969696969697,0.3406593406593406
10,0.688854269683361,54.58333333333333,0.6963557600975037,53.333333333333336,0.2711864406779661,0.48484848484848486,0.3478260869565218
11,0.6871327310800552,53.75,0.6900907158851624,53.333333333333336,0.2711864406779661,0.48484848484848486,0.3478260869565218
12,0.6883547231554985,55.833333333333336,0.695946604013443,55.00000000000001,0.5258620689655172,0.5033670033670034,0.38613111026904134
13,0.6894954070448875,52.5,0.6997903287410736,46.666666666666664,0.2545454545454545,0.42424242424242425,0.3181818181818182
14,0.6884997710585594,52.916666666666664,0.6986194550991058,50.0,0.2631578947368421,0.45454545454545453,0.3333333333333333
15,0.6874716132879257,54.166666666666664,0.6912046074867249,55.00000000000001,0.5258620689655172,0.5033670033670034,0.38613111026904134
16,0.6902336999773979,53.333333333333336,0.6977169513702393,53.333333333333336,0.2711864406779661,0.48484848484848486,0.3478260869565218
17,0.6877128332853317,54.166666666666664,0.6957981586456299,53.333333333333336,0.2711864406779661,0.48484848484848486,0.3478260869565218
18,0.6847583800554276,56.25,0.6959049701690674,55.00000000000001,0.275,0.5,0.3548387096774194
19,0.6871794685721397,55.41666666666667,0.6940652430057526,51.66666666666667,0.2672413793103448,0.4696969696969697,0.3406593406593406
20,0.6852055937051773,56.25,0.700344979763031,53.333333333333336,0.2711864406779661,0.48484848484848486,0.3478260869565218
21,0.6859265565872192,55.41666666666667,0.6996218860149384,50.0,0.2631578947368421,0.45454545454545453,0.3333333333333333
22,0.6893901824951172,54.58333333333333,0.6997378170490265,55.00000000000001,0.275,0.5,0.3548387096774194
23,0.6885663643479347,55.00000000000001,0.7000293731689453,50.0,0.2631578947368421,0.45454545454545453,0.3333333333333333
24,0.6893074288964272,54.58333333333333,0.695513516664505,53.333333333333336,0.4727272727272727,0.49158249158249157,0.4034090909090909
25,0.6853251606225967,55.41666666666667,0.6975544393062592,48.333333333333336,0.34259259259259256,0.4427609427609428,0.35214211076280044
26,0.689056970179081,55.833333333333336,0.6956055164337158,50.0,0.36363636363636365,0.45791245791245794,0.36079545454545453
27,0.6871878579258919,55.833333333333336,0.6997564435005188,48.333333333333336,0.25892857142857145,0.4393939393939394,0.3258426966292135
28,0.6873048916459084,54.166666666666664,0.7037518620491028,46.666666666666664,0.2545454545454545,0.42424242424242425,0.3181818181818182
29,0.6834365501999855,58.333333333333336,0.6878845691680908,60.0,0.6909090909090909,0.5589225589225589,0.4886363636363636
30,0.6931817308068275,54.58333333333333,0.6886042356491089,61.66666666666667,0.7946428571428572,0.5740740740740741,0.49981877491844867
31,0.6865886151790619,55.833333333333336,0.6997199058532715,48.333333333333336,0.34259259259259256,0.4427609427609428,0.35214211076280044
32,0.6825277805328369,58.333333333333336,0.6917744874954224,56.666666666666664,0.6140350877192982,0.5218855218855218,0.42222222222222217
33,0.6860254183411598,57.49999999999999,0.6970141232013702,50.0,0.36363636363636365,0.45791245791245794,0.36079545454545453
34,0.6859190911054611,57.49999999999999,0.6977045238018036,51.66666666666667,0.43518518518518523,0.4764309764309764,0.393939393939394
35,0.6861249208450317,55.833333333333336,0.6989033222198486,51.66666666666667,0.47000000000000003,0.4831649831649832,0.4334093129273852
36,0.6859680265188217,55.41666666666667,0.69293212890625,50.0,0.2631578947368421,0.45454545454545453,0.3333333333333333
37,0.6834369748830795,56.25,0.6963089406490326,50.0,0.2631578947368421,0.45454545454545453,0.3333333333333333
38,0.6825935617089272,55.00000000000001,0.6941213607788086,51.66666666666667,0.2672413793103448,0.4696969696969697,0.3406593406593406
39,0.6874819472432137,55.00000000000001,0.6961541175842285,50.0,0.2631578947368421,0.45454545454545453,0.3333333333333333
40,0.6851814314723015,56.666666666666664,0.6928437352180481,51.66666666666667,0.39285714285714285,0.4730639730639731,0.3693367162015223
41,0.685724563896656,56.25,0.6961176991462708,50.0,0.36363636363636365,0.45791245791245794,0.36079545454545453
42,0.6872346699237823,57.49999999999999,0.70196732878685,48.333333333333336,0.25892857142857145,0.4393939393939394,0.3258426966292135
43,0.6848389431834221,58.75,0.7029246985912323,43.333333333333336,0.24528301886792453,0.3939393939393939,0.30232558139534876
44,0.6846045032143593,59.583333333333336,0.7030406892299652,46.666666666666664,0.3261455525606469,0.42760942760942766,0.3433652530779754
45,0.684549368917942,56.25,0.7050434052944183,50.0,0.36363636363636365,0.45791245791245794,0.36079545454545453
46,0.6892640367150307,56.25,0.6906231343746185,53.333333333333336,0.2711864406779661,0.48484848484848486,0.3478260869565218
47,0.6864379122853279,57.08333333333333,0.6974741816520691,50.0,0.2631578947368421,0.45454545454545453,0.3333333333333333
48,0.6803983971476555,60.83333333333333,0.7038241624832153,46.666666666666664,0.3261455525606469,0.42760942760942766,0.3433652530779754
