epoch,train_loss,train_acc,val_loss,val_acc,val_precision,val_recall,val_f1
66,0.0001655843980188365,100.0,1.2143032252788544,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
67,0.00018595145047584083,100.0,1.2796638906002045,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
68,0.00011516893209773116,100.0,1.2541483044624329,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
69,0.0007382890444205259,100.0,1.2512719929218292,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
70,0.00023125425195757998,100.0,1.297658920288086,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
71,0.00011398275637475308,100.0,1.231300562620163,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
72,0.0001611490806681104,100.0,1.3120120763778687,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
73,0.00034241165758430725,100.0,1.2734872102737427,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
74,0.0001734877268972923,100.0,1.2894597053527832,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
75,0.00015419115288750618,100.0,1.315333992242813,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
76,8.909904227039078e-05,100.0,1.2965511679649353,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
77,8.726381611268152e-05,100.0,1.3109865188598633,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
78,0.00010948495537377312,100.0,1.2724096179008484,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
79,0.00013469001214616583,100.0,1.314067304134369,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
80,9.538255790175754e-05,100.0,1.318504512310028,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
81,9.408392270415789e-05,100.0,1.278628557920456,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
82,0.00021041864556536893,100.0,1.2773487865924835,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
83,0.0001046403467626078,100.0,1.2491317689418793,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
84,7.105263375706272e-05,100.0,1.3530352711677551,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
85,9.348393405161914e-05,100.0,1.2629454880952835,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
86,7.950710323711974e-05,100.0,1.350709468126297,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
87,6.959841266507283e-05,100.0,1.3380733132362366,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
88,9.477121511736186e-05,100.0,1.339280128479004,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
89,6.582723653991707e-05,100.0,1.3646182119846344,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
90,8.247000232586288e-05,100.0,1.3677859008312225,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
91,8.044399373829947e-05,100.0,1.3643657565116882,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
92,8.822161498756032e-05,100.0,1.299500197172165,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
93,6.839265097369207e-05,100.0,1.3502996563911438,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
94,0.00011710030639733304,100.0,1.3306319117546082,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
95,6.389948839569115e-05,100.0,1.3353131413459778,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
96,5.4997937240841566e-05,100.0,1.3734080791473389,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
97,8.84198793755786e-05,100.0,1.383899211883545,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
98,6.145547649794025e-05,100.0,1.366191029548645,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
99,8.605193670518929e-05,100.0,1.3650411367416382,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
100,6.629269910263247e-05,100.0,1.2982404381036758,86.66666666666667,0.8653198653198653,0.8653198653198653,0.8653198653198653
